File,Area,Data
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0000,105.93
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0001,105.94
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0002,105.83
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0003,105.87
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0004,100.48
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0005,105.80
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0006,105.76
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0007,105.91
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0008,106.19
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0009,100.41
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0010,106.33
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0011,106.10
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0012,100.38
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0013,105.85
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0014,105.94
data/偏心データまとめ_20241120\209_パターン-S_膜境界不良_EBR-5mm\pslot02-141644_B2_B_B21_Slot01_Side1-recipe22,A1_0015,106.13
