File,Area,Data
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0000,110.63
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0001,110.92
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0002,111.48
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0003,111.70
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0004,112.09
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0005,112.57
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0006,112.77
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0007,113.28
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0008,113.62
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0009,113.85
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0010,114.38
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0011,114.64
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0012,114.89
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0013,115.42
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0014,115.65
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0015,115.91
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0016,116.41
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0017,116.65
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0018,116.90
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0019,117.41
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0020,117.64
data/偏心データまとめ_20241120\114_Bare-Si_タイガーストライプ_EBR-2mm\1800rpm-150833_B2_B_B35_Slot01_Side1,A1_0021,117.86
